conv_id,context,prompt,speaker_utterance,listener_utterance,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,empathy
hit:1269_conv:2539,anticipating,My brother is about to find out that I had to steal $20 from him to pay for gas_comma_ since I was in such a bind. He's gonna be so mad at me.,"My brother is about to find out that I had to steal $20 from him to pay for gas, since I was in such a bind. He's gonna be so mad at me",Did you really steal it or was it more like borrowing without asking first?,-0.10142857142857142,0.1722857142857143,-0.002857142857142852,-0.09000000000000001,0.13933333333333334,0.17466666666666664,33,14,2
hit:1269_conv:2539,anticipating,My brother is about to find out that I had to steal $20 from him to pay for gas_comma_ since I was in such a bind. He's gonna be so mad at me.,"Kind of the latter... But still, I feel grimy about it. I just had no other alternative. I'm between jobs, and I needed gas to get to a job interview. We'll see how he reacts, but he has a short fuse.",Hmmmm. with no job and no way to pay it back I sure hope he can be understanding.,0.14246153846153845,-0.060615384615384627,0.10292307692307692,0.326,-0.248,0.185,41,18,2
hit:5464_conv:10928,furious,How can i not be how I am when my wife wasted all my retirement money,How can i not be  made at her when my wife wasted all my retirement money,She spend all  youre retirement money? That's pretty messed up.  Why did she do that?,0.132,-0.008000000000000002,-0.048799999999999975,0.3205,0.0965,0.036000000000000004,16,15,2
hit:5464_conv:10928,furious,How can i not be how I am when my wife wasted all my retirement money,"Yes, I just checked my account and realized I am broke :(",Are you going to divorce her?,-0.224,-0.063,-0.158,-0.916,0.4,-0.23,12,6,2
hit:5464_conv:10928,furious,How can i not be how I am when my wife wasted all my retirement money,No I will make her pay for what she did to me ,Are you going to the police?,0.198,0.007999999999999993,0.072,-0.084,0.54,0.66,12,6,2
hit:5464_conv:10928,furious,How can i not be how I am when my wife wasted all my retirement money,I will make her work to pay my children's tuition in Yale when they graduate I will divorce her,Sounds like a plan.,0.196,0.010250000000000009,0.22274999999999995,0.42,0.010666666666666672,0.05133333333333334,19,4,2
hit:4640_conv:9280,impressed,A friend of mine during college got invited to try out for a major league baseball team. He ended up making their minor league team.,A friend of mine got to try out for a professional baseball team.,"Oh wow, how did he do",0.4663333333333333,0.016666666666666673,0.30033333333333334,0.34,0.096,0.072,13,6,3
hit:4640_conv:9280,impressed,A friend of mine during college got invited to try out for a major league baseball team. He ended up making their minor league team.,"He made their minor league team, and if he does well, maybe the pro team.",That is so cool,0.17966666666666664,-0.232,0.01366666666666668,0.77,0.08,0.562,15,4,3
hit:3752_conv:7504,sad,My pet turtle died the other day. I will miss Petey so much. We were best friends!,I was devastated when my pet turtle died. Me and Petey were best friends.,"Oh I'm sorry to hear that, were you thinking of buying another one?",-0.11479999999999997,-0.1856,-0.304,0.23720000000000002,-0.13000000000000003,-0.11599999999999999,14,13,3
hit:3752_conv:7504,sad,My pet turtle died the other day. I will miss Petey so much. We were best friends!,"No, nothing can replace good old Petey. I will mourn him every day and reminisce about the good times we had.",Well I'm glad you have good memories to remember him by.,0.31825000000000003,-0.17650000000000002,-0.046499999999999986,0.6804,-0.0732,0.15760000000000002,21,11,3
hit:4130_conv:8260,disgusted,I can't believe I let my boyfriend order the pizza for us. Nine years and he doesn't know what I like on a pizza?,I have been with my boyfriend for nine years now,Congrats! How is it going?,0.31600000000000006,-0.23399999999999999,-0.05899999999999999,0.86,0.452,0.55,10,5,3
hit:4130_conv:8260,disgusted,I can't believe I let my boyfriend order the pizza for us. Nine years and he doesn't know what I like on a pizza?,I think I'm going to break up with him. Nine years and last week he ordered a pizza for us covered in black olives.,That seems very trivial but do you mean that he still doesn't seem to know you?,0.245,-0.399,-0.1435,0.1008,-0.17400000000000002,-0.002000000000000013,24,16,3
hit:4130_conv:8260,disgusted,I can't believe I let my boyfriend order the pizza for us. Nine years and he doesn't know what I like on a pizza?,Exactly. I realized yesterday he does that all the time. ,"Have you tried counseling, reading going through a program? Are there good things? I know it is hard when a partner doesn't work on a relationship and keep it good",0.10266666666666667,-0.3933333333333333,-0.20133333333333336,0.39566666666666667,-0.20450000000000004,0.15866666666666665,10,30,3
hit:4130_conv:8260,disgusted,I can't believe I let my boyfriend order the pizza for us. Nine years and he doesn't know what I like on a pizza?,Nine years. He should know already.,For sure but no relationship is perfect and everything takes work,0.23933333333333331,-0.39999999999999997,-0.03600000000000001,0.6472,-0.024,0.33999999999999997,6,11,3
hit:11064_conv:22128,annoyed,My coworker kept taking my lunch,So at work my coworker kept stealing my lunch,What do you think you can do about it?,0.17600000000000002,0.20450000000000002,0.186,0.412,-0.12266666666666666,0.072,9,9,3
hit:11064_conv:22128,annoyed,My coworker kept taking my lunch,Well I reported it and someone caught him in the act,Busted thats good stealing is a horrible thing to deal with.,0.074,0.146,0.302,-0.17766666666666667,0.21166666666666664,-0.155,11,11,3
hit:6110_conv:12220,guilty,I didnt go to the gym this morning. I felt bad about it,I did not go to the gym this morning. I felt bad about it,"Well, I guess if you're a pretty regular gym-goer, you shouldn't feel bad about missing a day every once in a while.",0.04039999999999999,-0.03680000000000001,-0.024,0.13425,-0.05725000000000001,-0.0615,14,22,3
hit:6110_conv:12220,guilty,I didnt go to the gym this morning. I felt bad about it,"I guess so, thanks for that","Hey, no problem. Just gotta lift heavier next time haha",0.558,-0.065,-0.097,-0.08666666666666667,-0.03333333333333335,0.12,6,10,3
hit:4203_conv:8407,impressed,My sister graduated with an MBA ,My sister graduated with an MBA.,"that is awesome, what is she doing now?",0.832,-0.352,0.124,0.96,0.794,0.782,6,8,3
hit:4203_conv:8407,impressed,My sister graduated with an MBA ,Working at a company.,"well, good for her, that is an accomplishment for sure!",0.646,0.010000000000000009,0.374,0.7193333333333333,-0.112,0.47666666666666674,4,10,3
hit:16_conv:32,surprised,when I was younger_comma_ my parents picked me up from work with a new car_comma_ which really surprised me_comma_ I was so excited to have my own car!,"When I was working my first job, my parents picked me up in my new car, I was very surprised, i thought I was gonna have to buy my own car","wow, that was so awesome of them!",0.53,0.09272727272727273,0.25727272727272726,0.96,0.794,0.782,31,7,3
hit:16_conv:32,surprised,when I was younger_comma_ my parents picked me up from work with a new car_comma_ which really surprised me_comma_ I was so excited to have my own car!,"Yeah it really was, I am still very thankful of them",I had to buy my first car and it wasn't until I was 21 that I could afford it. ,0.938,-0.312,0.428,0.3715,0.1945,0.2375,11,19,3
hit:8594_conv:17188,surprised,My cousin whom i did see for years grew up so tall. He is not a foot more than me. I used to tease him as shorty,"My cousin, who am seeing after a very long time grew up so tall.  I used to tease him a shorty",Do you feel bad for teasing him?,0.07200000000000001,-0.09266666666666669,-0.05466666666666667,-0.22533333333333336,0.3013333333333333,-0.11933333333333333,21,7,3
hit:8594_conv:17188,surprised,My cousin whom i did see for years grew up so tall. He is not a foot more than me. I used to tease him as shorty,it was fun though in family. I was pleasantly surprised he grew a foot more than me,"Yeah, it's funny how drastically people can change as they grow.",0.58,0.1855,0.05149999999999999,0.5305,0.1,0.2135,17,11,3
hit:4074_conv:8149,nostalgic,I pulled out my high school yearbooks the other day_comma_ it really doesn't feel like 20 years have passed. It made me kind of miss those days_comma_ although I'm glad I'm not a teenager any more!,I flipped through my high school yearbooks the other day for the first time in a long time. I can't believe how much time has passed.,Time does fly really fast. I just turned 30 and it feels like I was just a teenager yesterday!,0.26563636363636367,-0.31818181818181823,0.13527272727272727,0.3702857142857144,-0.018571428571428565,0.054285714285714284,26,19,3
hit:4074_conv:8149,nostalgic,I pulled out my high school yearbooks the other day_comma_ it really doesn't feel like 20 years have passed. It made me kind of miss those days_comma_ although I'm glad I'm not a teenager any more!,"Enjoy it, your 30s go by really fast. I'm clinging desperately to the last few years of mine myself.",I'm sure it will. At least it gets us to enjoy life more and focus on the moment.,0.34950000000000003,-0.066,0.0935,0.5237142857142857,-0.020285714285714285,0.4074285714285714,19,18,3
hit:2802_conv:5605,proud,I just graduated from college! I feel so accomplished.,I just graduated from college! I feel so accomplished.,That is SO exciting! I remember how that felt!,0.5813333333333334,0.05933333333333333,0.4266666666666666,0.5793333333333334,0.0873333333333333,0.206,9,9,2
hit:2802_conv:5605,proud,I just graduated from college! I feel so accomplished.,I am very excited about it! Although I am a bit nervous about what is to come. I still need to find a job.,That will come! The hardest part is over now!,0.16485714285714284,0.14285714285714285,-0.08514285714285716,0.26,-0.36333333333333334,0.10199999999999998,24,9,2
hit:3480_conv:6960,disgusted,My dog just threw up.,My dog just threw up.,Oh no. Did it eat something bad?,0.408,0.0,-0.186,-0.144,0.125,-0.163,5,7,2
hit:3480_conv:6960,disgusted,My dog just threw up.,Nothing really it was just stomach acid.  She hasn't eaten since last night.,I'm sure she is okay. My dog throws up randomly too sometimes.,-0.18000000000000002,-0.04000000000000001,-0.06133333333333333,0.09100000000000001,0.067,0.06249999999999997,13,12,2
hit:10807_conv:21614,content,I've been eating pizza almost every day lately and I'm satisfied with it. I have no shame.,I've been eating pizza almost every day lately and I'm satisfied with it. I have no shame.,"I'm so jealous, I would eat pizza every day if I could! What's your favourite pizza? ",0.39633333333333337,-0.09366666666666663,-0.08933333333333332,0.26999999999999996,-0.06133333333333333,-0.26166666666666666,17,16,3
hit:10807_conv:21614,content,I've been eating pizza almost every day lately and I'm satisfied with it. I have no shame.,I like any kind honestly. But Hawaiian wins my heart! Pepperoni is good too.,I'm not a fan of pineapple on pizza!! Pepperoni is by far my favourite ,0.7083333333333334,-0.12433333333333334,0.17900000000000002,0.5505,-0.1965,-0.3725,14,14,3
hit:9621_conv:19242,afraid,There was a strange sound coming from outside my window last night and I was so scared! ,Last night there was a really strange animal screaming outside my window in the middle of the night ,That is really scary!  What was it?,-0.064,-0.05742857142857143,-0.18257142857142858,-0.876,0.904,0.056,18,7,3
hit:9621_conv:19242,afraid,There was a strange sound coming from outside my window last night and I was so scared! ,Turned out to be a skunk! It sounded so strange! ,Yuck!  Stay away from that guy!,-0.18133333333333335,0.128,-0.09466666666666666,0.187,-0.358,0.062,10,6,3
